Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Hemse;78140;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;medel, 1 gång per månad;degree celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1901-03-01 00:00:00;1980-06-30 23:59:59;25.0;57.2438;18.3835
1980-11-01 00:00:00;2019-05-31 23:59:59;22.072;57.243655;18.378776

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Lufttemperatur;Kvalitet;;Tidsutsnitt:
1917-08-01 00:00:01;1917-09-01 00:00:00;1917-08;18.4;G
1917-09-01 00:00:01;1917-10-01 00:00:00;1917-09;13.0;G
1917-10-01 00:00:01;1917-11-01 00:00:00;1917-10;8.1;G
1917-11-01 00:00:01;1917-12-01 00:00:00;1917-11;4.5;G
1917-12-01 00:00:01;1918-01-01 00:00:00;1917-12;-0.4;G
1918-01-01 00:00:01;1918-02-01 00:00:00;1918-01;-2.2;G
1918-02-01 00:00:01;1918-03-01 00:00:00;1918-02;-0.9;G
1918-03-01 00:00:01;1918-04-01 00:00:00;1918-03;0.0;G
1918-04-01 00:00:01;1918-05-01 00:00:00;1918-04;5.9;G
1918-05-01 00:00:01;1918-06-01 00:00:00;1918-05;9.4;G
1918-06-01 00:00:01;1918-07-01 00:00:00;1918-06;12.0;G
1918-07-01 00:00:01;1918-08-01 00:00:00;1918-07;17.0;G
1918-08-01 00:00:01;1918-09-01 00:00:00;1918-08;16.0;G
1918-09-01 00:00:01;1918-10-01 00:00:00;1918-09;11.6;G
1918-10-01 00:00:01;1918-11-01 00:00:00;1918-10;8.4;G
1918-11-01 00:00:01;1918-12-01 00:00:00;1918-11;4.3;G
1918-12-01 00:00:01;1919-01-01 00:00:00;1918-12;0.7;G
1919-01-01 00:00:01;1919-02-01 00:00:00;1919-01;0.2;G
1919-02-01 00:00:01;1919-03-01 00:00:00;1919-02;-2.3;G
1919-03-01 00:00:01;1919-04-01 00:00:00;1919-03;-0.9;G
1919-04-01 00:00:01;1919-05-01 00:00:00;1919-04;3.8;G
1919-05-01 00:00:01;1919-06-01 00:00:00;1919-05;9.3;G
1919-06-01 00:00:01;1919-07-01 00:00:00;1919-06;13.6;G
1919-07-01 00:00:01;1919-08-01 00:00:00;1919-07;16.8;G
1919-08-01 00:00:01;1919-09-01 00:00:00;1919-08;13.5;G
1919-09-01 00:00:01;1919-10-01 00:00:00;1919-09;13.2;G
1919-10-01 00:00:01;1919-11-01 00:00:00;1919-10;5.9;G
1919-11-01 00:00:01;1919-12-01 00:00:00;1919-11;-0.6;G
1919-12-01 00:00:01;1920-01-01 00:00:00;1919-12;-1.3;G
1920-01-01 00:00:01;1920-02-01 00:00:00;1920-01;-1.5;G
1920-02-01 00:00:01;1920-03-01 00:00:00;1920-02;0.9;G
1920-03-01 00:00:01;1920-04-01 00:00:00;1920-03;3.0;G
1920-04-01 00:00:01;1920-05-01 00:00:00;1920-04;5.9;G
1920-05-01 00:00:01;1920-06-01 00:00:00;1920-05;10.1;G
1920-06-01 00:00:01;1920-07-01 00:00:00;1920-06;13.1;G
1920-07-01 00:00:01;1920-08-01 00:00:00;1920-07;17.9;G
1920-08-01 00:00:01;1920-09-01 00:00:00;1920-08;15.2;G
1920-09-01 00:00:01;1920-10-01 00:00:00;1920-09;12.1;G
1920-10-01 00:00:01;1920-11-01 00:00:00;1920-10;6.2;G
1920-11-01 00:00:01;1920-12-01 00:00:00;1920-11;4.3;G
1920-12-01 00:00:01;1921-01-01 00:00:00;1920-12;0.5;G
1921-01-01 00:00:01;1921-02-01 00:00:00;1921-01;0.7;G
1921-02-01 00:00:01;1921-03-01 00:00:00;1921-02;-0.8;G
1921-03-01 00:00:01;1921-04-01 00:00:00;1921-03;3.6;G
1921-04-01 00:00:01;1921-05-01 00:00:00;1921-04;6.4;G
1921-05-01 00:00:01;1921-06-01 00:00:00;1921-05;11.6;G
1921-06-01 00:00:01;1921-07-01 00:00:00;1921-06;13.7;G
1921-07-01 00:00:01;1921-08-01 00:00:00;1921-07;16.4;G
1921-08-01 00:00:01;1921-09-01 00:00:00;1921-08;16.3;G
1921-09-01 00:00:01;1921-10-01 00:00:00;1921-09;11.7;G
1921-10-01 00:00:01;1921-11-01 00:00:00;1921-10;8.0;G
1921-11-01 00:00:01;1921-12-01 00:00:00;1921-11;0.8;G
1921-12-01 00:00:01;1922-01-01 00:00:00;1921-12;0.7;G
1922-01-01 00:00:01;1922-02-01 00:00:00;1922-01;-3.4;G
1922-02-01 00:00:01;1922-03-01 00:00:00;1922-02;-2.8;G
1922-03-01 00:00:01;1922-04-01 00:00:00;1922-03;-0.1;G
1922-04-01 00:00:01;1922-05-01 00:00:00;1922-04;2.8;G
1922-05-01 00:00:01;1922-06-01 00:00:00;1922-05;9.8;G
1922-06-01 00:00:01;1922-07-01 00:00:00;1922-06;14.0;G
1922-07-01 00:00:01;1922-08-01 00:00:00;1922-07;15.4;G
1922-08-01 00:00:01;1922-09-01 00:00:00;1922-08;14.2;G
1922-09-01 00:00:01;1922-10-01 00:00:00;1922-09;10.7;G
1922-10-01 00:00:01;1922-11-01 00:00:00;1922-10;4.7;G
1922-11-01 00:00:01;1922-12-01 00:00:00;1922-11;2.0;G
1922-12-01 00:00:01;1923-01-01 00:00:00;1922-12;1.1;G
1923-01-01 00:00:01;1923-02-01 00:00:00;1923-01;0.9;G
1923-02-01 00:00:01;1923-03-01 00:00:00;1923-02;-3.4;G
1923-03-01 00:00:01;1923-04-01 00:00:00;1923-03;0.8;G
1923-04-01 00:00:01;1923-05-01 00:00:00;1923-04;2.0;G
1923-05-01 00:00:01;1923-06-01 00:00:00;1923-05;8.3;G
1923-06-01 00:00:01;1923-07-01 00:00:00;1923-06;10.6;G
1923-07-01 00:00:01;1923-08-01 00:00:00;1923-07;16.4;G
1923-08-01 00:00:01;1923-09-01 00:00:00;1923-08;14.0;G
1923-09-01 00:00:01;1923-10-01 00:00:00;1923-09;11.4;G
1923-10-01 00:00:01;1923-11-01 00:00:00;1923-10;8.5;G
1923-11-01 00:00:01;1923-12-01 00:00:00;1923-11;3.0;G
1923-12-01 00:00:01;1924-01-01 00:00:00;1923-12;-1.0;G
1924-01-01 00:00:01;1924-02-01 00:00:00;1924-01;-2.8;G
1924-02-01 00:00:01;1924-03-01 00:00:00;1924-02;-4.4;G
1924-03-01 00:00:01;1924-04-01 00:00:00;1924-03;-2.0;G
1924-04-01 00:00:01;1924-05-01 00:00:00;1924-04;1.7;G
1924-05-01 00:00:01;1924-06-01 00:00:00;1924-05;9.3;G
1924-06-01 00:00:01;1924-07-01 00:00:00;1924-06;13.2;G
1924-07-01 00:00:01;1924-08-01 00:00:00;1924-07;15.4;G
1924-08-01 00:00:01;1924-09-01 00:00:00;1924-08;15.6;G
1924-09-01 00:00:01;1924-10-01 00:00:00;1924-09;12.8;G
1924-10-01 00:00:01;1924-11-01 00:00:00;1924-10;8.3;G
1924-11-01 00:00:01;1924-12-01 00:00:00;1924-11;4.1;G
1924-12-01 00:00:01;1925-01-01 00:00:00;1924-12;2.8;G
1931-01-01 00:00:01;1931-02-01 00:00:00;1931-01;-0.8;G
1931-02-01 00:00:01;1931-03-01 00:00:00;1931-02;-1.8;G
1931-03-01 00:00:01;1931-04-01 00:00:00;1931-03;-3.3;G
1931-04-01 00:00:01;1931-05-01 00:00:00;1931-04;2.4;G
1931-05-01 00:00:01;1931-06-01 00:00:00;1931-05;10.2;G
1931-06-01 00:00:01;1931-07-01 00:00:00;1931-06;11.9;G
1931-07-01 00:00:01;1931-08-01 00:00:00;1931-07;14.7;G
1931-08-01 00:00:01;1931-09-01 00:00:00;1931-08;14.7;G
1931-09-01 00:00:01;1931-10-01 00:00:00;1931-09;9.6;G
1931-10-01 00:00:01;1931-11-01 00:00:00;1931-10;6.8;G
1931-11-01 00:00:01;1931-12-01 00:00:00;1931-11;4.0;G
1931-12-01 00:00:01;1932-01-01 00:00:00;1931-12;0.1;G
1932-01-01 00:00:01;1932-02-01 00:00:00;1932-01;1.2;G
1932-02-01 00:00:01;1932-03-01 00:00:00;1932-02;-1.8;G
1932-03-01 00:00:01;1932-04-01 00:00:00;1932-03;-1.7;G
1932-04-01 00:00:01;1932-05-01 00:00:00;1932-04;4.5;G
1932-05-01 00:00:01;1932-06-01 00:00:00;1932-05;9.3;G
1932-06-01 00:00:01;1932-07-01 00:00:00;1932-06;11.2;G
1932-07-01 00:00:01;1932-08-01 00:00:00;1932-07;16.0;G
1932-08-01 00:00:01;1932-09-01 00:00:00;1932-08;15.2;G
1932-09-01 00:00:01;1932-10-01 00:00:00;1932-09;12.7;G
1932-10-01 00:00:01;1932-11-01 00:00:00;1932-10;6.3;G
1932-11-01 00:00:01;1932-12-01 00:00:00;1932-11;3.0;G
1932-12-01 00:00:01;1933-01-01 00:00:00;1932-12;2.5;G
1933-01-01 00:00:01;1933-02-01 00:00:00;1933-01;-3.4;G
1933-02-01 00:00:01;1933-03-01 00:00:00;1933-02;-3.0;G
1933-03-01 00:00:01;1933-04-01 00:00:00;1933-03;1.1;G
1933-04-01 00:00:01;1933-05-01 00:00:00;1933-04;3.2;G
1933-05-01 00:00:01;1933-06-01 00:00:00;1933-05;8.2;G
1933-06-01 00:00:01;1933-07-01 00:00:00;1933-06;14.2;G
1933-07-01 00:00:01;1933-08-01 00:00:00;1933-07;18.2;G
1933-08-01 00:00:01;1933-09-01 00:00:00;1933-08;14.7;G
1933-09-01 00:00:01;1933-10-01 00:00:00;1933-09;12.4;G
1933-10-01 00:00:01;1933-11-01 00:00:00;1933-10;8.2;G
1933-11-01 00:00:01;1933-12-01 00:00:00;1933-11;1.9;G
1933-12-01 00:00:01;1934-01-01 00:00:00;1933-12;-2.6;G
1934-01-01 00:00:01;1934-02-01 00:00:00;1934-01;0.1;G
1934-02-01 00:00:01;1934-03-01 00:00:00;1934-02;1.6;G
1934-03-01 00:00:01;1934-04-01 00:00:00;1934-03;2.2;G
1934-04-01 00:00:01;1934-05-01 00:00:00;1934-04;5.9;G
1934-05-01 00:00:01;1934-06-01 00:00:00;1934-05;11.2;G
1934-06-01 00:00:01;1934-07-01 00:00:00;1934-06;13.3;G
1934-07-01 00:00:01;1934-08-01 00:00:00;1934-07;16.6;G
1934-08-01 00:00:01;1934-09-01 00:00:00;1934-08;16.5;G
1934-09-01 00:00:01;1934-10-01 00:00:00;1934-09;15.4;G
1934-10-01 00:00:01;1934-11-01 00:00:00;1934-10;9.6;G
1934-11-01 00:00:01;1934-12-01 00:00:00;1934-11;3.8;G
1934-12-01 00:00:01;1935-01-01 00:00:00;1934-12;1.9;G
1935-01-01 00:00:01;1935-02-01 00:00:00;1935-01;-2.1;G
1935-02-01 00:00:01;1935-03-01 00:00:00;1935-02;0.3;G
1935-03-01 00:00:01;1935-04-01 00:00:00;1935-03;0.7;G
1935-04-01 00:00:01;1935-05-01 00:00:00;1935-04;5.1;G
1935-05-01 00:00:01;1935-06-01 00:00:00;1935-05;7.1;G
1935-06-01 00:00:01;1935-07-01 00:00:00;1935-06;14.6;G
1935-07-01 00:00:01;1935-08-01 00:00:00;1935-07;16.0;G
1935-08-01 00:00:01;1935-09-01 00:00:00;1935-08;14.8;G
1935-09-01 00:00:01;1935-10-01 00:00:00;1935-09;12.7;G
1935-10-01 00:00:01;1935-11-01 00:00:00;1935-10;8.2;G
1935-11-01 00:00:01;1935-12-01 00:00:00;1935-11;4.5;G
1935-12-01 00:00:01;1936-01-01 00:00:00;1935-12;1.5;G
1936-01-01 00:00:01;1936-02-01 00:00:00;1936-01;1.0;G
1936-02-01 00:00:01;1936-03-01 00:00:00;1936-02;-2.0;G
1936-03-01 00:00:01;1936-04-01 00:00:00;1936-03;2.2;G
1936-04-01 00:00:01;1936-05-01 00:00:00;1936-04;4.5;G
1936-05-01 00:00:01;1936-06-01 00:00:00;1936-05;10.7;G
1936-06-01 00:00:01;1936-07-01 00:00:00;1936-06;16.3;G
1936-07-01 00:00:01;1936-08-01 00:00:00;1936-07;18.5;G
1936-08-01 00:00:01;1936-09-01 00:00:00;1936-08;16.9;G
1936-09-01 00:00:01;1936-10-01 00:00:00;1936-09;11.0;G
1936-10-01 00:00:01;1936-11-01 00:00:00;1936-10;6.4;G
1936-11-01 00:00:01;1936-12-01 00:00:00;1936-11;4.3;G
1936-12-01 00:00:01;1937-01-01 00:00:00;1936-12;3.7;G
1937-01-01 00:00:01;1937-02-01 00:00:00;1937-01;-2.4;G
1937-02-01 00:00:01;1937-03-01 00:00:00;1937-02;-1.1;G
1937-03-01 00:00:01;1937-04-01 00:00:00;1937-03;-0.6;G
1937-04-01 00:00:01;1937-05-01 00:00:00;1937-04;5.9;G
1937-05-01 00:00:01;1937-06-01 00:00:00;1937-05;12.6;G
1937-06-01 00:00:01;1937-07-01 00:00:00;1937-06;14.7;G
1937-07-01 00:00:01;1937-08-01 00:00:00;1937-07;18.1;G
1937-08-01 00:00:01;1937-09-01 00:00:00;1937-08;18.4;G
1937-09-01 00:00:01;1937-10-01 00:00:00;1937-09;13.3;G
1937-10-01 00:00:01;1937-11-01 00:00:00;1937-10;8.8;G
1937-11-01 00:00:01;1937-12-01 00:00:00;1937-11;3.7;G
1937-12-01 00:00:01;1938-01-01 00:00:00;1937-12;-1.3;G
1938-01-01 00:00:01;1938-02-01 00:00:00;1938-01;0.3;G
1938-02-01 00:00:01;1938-03-01 00:00:00;1938-02;1.0;G
1938-03-01 00:00:01;1938-04-01 00:00:00;1938-03;4.4;G
1938-04-01 00:00:01;1938-05-01 00:00:00;1938-04;5.0;G
1938-05-01 00:00:01;1938-06-01 00:00:00;1938-05;8.8;G
1938-06-01 00:00:01;1938-07-01 00:00:00;1938-06;14.3;G
1938-07-01 00:00:01;1938-08-01 00:00:00;1938-07;16.8;G
1938-08-01 00:00:01;1938-09-01 00:00:00;1938-08;18.2;G
1938-09-01 00:00:01;1938-10-01 00:00:00;1938-09;13.9;G
1938-10-01 00:00:01;1938-11-01 00:00:00;1938-10;9.7;G
1938-11-01 00:00:01;1938-12-01 00:00:00;1938-11;6.0;G
1938-12-01 00:00:01;1939-01-01 00:00:00;1938-12;-0.8;G
1939-01-01 00:00:01;1939-02-01 00:00:00;1939-01;0.6;G
1939-02-01 00:00:01;1939-03-01 00:00:00;1939-02;2.7;G
1939-03-01 00:00:01;1939-04-01 00:00:00;1939-03;0.9;G
1939-04-01 00:00:01;1939-05-01 00:00:00;1939-04;5.2;G
1939-05-01 00:00:01;1939-06-01 00:00:00;1939-05;9.3;G
1939-06-01 00:00:01;1939-07-01 00:00:00;1939-06;15.2;G
1939-07-01 00:00:01;1939-08-01 00:00:00;1939-07;18.2;G
1939-08-01 00:00:01;1939-09-01 00:00:00;1939-08;19.5;G
1939-09-01 00:00:01;1939-10-01 00:00:00;1939-09;13.0;G
1939-10-01 00:00:01;1939-11-01 00:00:00;1939-10;4.6;G
1939-11-01 00:00:01;1939-12-01 00:00:00;1939-11;4.0;G
1939-12-01 00:00:01;1940-01-01 00:00:00;1939-12;-0.4;G
1940-01-01 00:00:01;1940-02-01 00:00:00;1940-01;-5.2;G
1940-02-01 00:00:01;1940-03-01 00:00:00;1940-02;-8.1;G
1940-03-01 00:00:01;1940-04-01 00:00:00;1940-03;-3.8;G
1940-04-01 00:00:01;1940-05-01 00:00:00;1940-04;2.7;G
1940-05-01 00:00:01;1940-06-01 00:00:00;1940-05;10.1;G
1940-06-01 00:00:01;1940-07-01 00:00:00;1940-06;15.0;G
1940-07-01 00:00:01;1940-08-01 00:00:00;1940-07;18.2;G
1940-08-01 00:00:01;1940-09-01 00:00:00;1940-08;14.6;G
1940-09-01 00:00:01;1940-10-01 00:00:00;1940-09;10.5;G
1940-10-01 00:00:01;1940-11-01 00:00:00;1940-10;6.4;G
1940-11-01 00:00:01;1940-12-01 00:00:00;1940-11;4.1;G
1940-12-01 00:00:01;1941-01-01 00:00:00;1940-12;-0.9;G
1941-01-01 00:00:01;1941-02-01 00:00:00;1941-01;-7.5;G
1941-02-01 00:00:01;1941-03-01 00:00:00;1941-02;-3.6;G
1941-03-01 00:00:01;1941-04-01 00:00:00;1941-03;-1.9;G
1941-04-01 00:00:01;1941-05-01 00:00:00;1941-04;1.4;G
1941-05-01 00:00:01;1941-06-01 00:00:00;1941-05;7.4;G
1941-06-01 00:00:01;1941-07-01 00:00:00;1941-06;13.1;G
1941-07-01 00:00:01;1941-08-01 00:00:00;1941-07;18.7;G
1941-08-01 00:00:01;1941-09-01 00:00:00;1941-08;15.5;G
1941-09-01 00:00:01;1941-10-01 00:00:00;1941-09;11.5;G
1941-10-01 00:00:01;1941-11-01 00:00:00;1941-10;6.1;G
1941-11-01 00:00:01;1941-12-01 00:00:00;1941-11;1.5;G
1941-12-01 00:00:01;1942-01-01 00:00:00;1941-12;0.1;G
1942-01-01 00:00:01;1942-02-01 00:00:00;1942-01;-8.0;G
1942-02-01 00:00:01;1942-03-01 00:00:00;1942-02;-8.3;G
1942-03-01 00:00:01;1942-04-01 00:00:00;1942-03;-7.0;G
1942-04-01 00:00:01;1942-05-01 00:00:00;1942-04;3.1;G
1942-05-01 00:00:01;1942-06-01 00:00:00;1942-05;7.5;G
1942-06-01 00:00:01;1942-07-01 00:00:00;1942-06;12.4;G
1942-07-01 00:00:01;1942-08-01 00:00:00;1942-07;15.7;G
1942-08-01 00:00:01;1942-09-01 00:00:00;1942-08;17.0;G
1942-09-01 00:00:01;1942-10-01 00:00:00;1942-09;13.2;G
1942-10-01 00:00:01;1942-11-01 00:00:00;1942-10;8.4;G
1942-11-01 00:00:01;1942-12-01 00:00:00;1942-11;2.8;G
1942-12-01 00:00:01;1943-01-01 00:00:00;1942-12;1.4;G
1943-01-01 00:00:01;1943-02-01 00:00:00;1943-01;-1.5;G
1943-02-01 00:00:01;1943-03-01 00:00:00;1943-02;2.5;G
1943-03-01 00:00:01;1943-04-01 00:00:00;1943-03;3.1;G
1943-04-01 00:00:01;1943-05-01 00:00:00;1943-04;6.5;G
1943-05-01 00:00:01;1943-06-01 00:00:00;1943-05;10.4;G
1943-06-01 00:00:01;1943-07-01 00:00:00;1943-06;15.1;G
1943-07-01 00:00:01;1943-08-01 00:00:00;1943-07;17.2;G
1943-08-01 00:00:01;1943-09-01 00:00:00;1943-08;16.4;G
1943-09-01 00:00:01;1943-10-01 00:00:00;1943-09;13.5;G
1943-10-01 00:00:01;1943-11-01 00:00:00;1943-10;9.9;G
1943-11-01 00:00:01;1943-12-01 00:00:00;1943-11;3.9;G
1943-12-01 00:00:01;1944-01-01 00:00:00;1943-12;1.4;G
1944-01-01 00:00:01;1944-02-01 00:00:00;1944-01;1.1;G
1944-02-01 00:00:01;1944-03-01 00:00:00;1944-02;0.0;G
1944-03-01 00:00:01;1944-04-01 00:00:00;1944-03;0.4;G
1944-04-01 00:00:01;1944-05-01 00:00:00;1944-04;3.6;G
1944-05-01 00:00:01;1944-06-01 00:00:00;1944-05;9.0;G
1944-06-01 00:00:01;1944-07-01 00:00:00;1944-06;12.8;G
1944-07-01 00:00:01;1944-08-01 00:00:00;1944-07;18.9;G
1944-08-01 00:00:01;1944-09-01 00:00:00;1944-08;19.0;G
1944-09-01 00:00:01;1944-10-01 00:00:00;1944-09;12.9;G
1944-10-01 00:00:01;1944-11-01 00:00:00;1944-10;8.7;G
1944-11-01 00:00:01;1944-12-01 00:00:00;1944-11;4.0;G
1944-12-01 00:00:01;1945-01-01 00:00:00;1944-12;2.0;G
1945-01-01 00:00:01;1945-02-01 00:00:00;1945-01;-1.1;G
1945-02-01 00:00:01;1945-03-01 00:00:00;1945-02;0.7;G
1945-03-01 00:00:01;1945-04-01 00:00:00;1945-03;3.0;G
1945-04-01 00:00:01;1945-05-01 00:00:00;1945-04;5.5;G
1945-05-01 00:00:01;1945-06-01 00:00:00;1945-05;9.7;G
1945-06-01 00:00:01;1945-07-01 00:00:00;1945-06;14.2;G
1945-07-01 00:00:01;1945-08-01 00:00:00;1945-07;18.8;G
1945-08-01 00:00:01;1945-09-01 00:00:00;1945-08;18.1;G
1945-09-01 00:00:01;1945-10-01 00:00:00;1945-09;12.3;G
1945-10-01 00:00:01;1945-11-01 00:00:00;1945-10;7.6;G
1945-11-01 00:00:01;1945-12-01 00:00:00;1945-11;4.0;G
1945-12-01 00:00:01;1946-01-01 00:00:00;1945-12;0.5;G
1946-01-01 00:00:01;1946-02-01 00:00:00;1946-01;-0.3;G
1946-02-01 00:00:01;1946-03-01 00:00:00;1946-02;-1.8;G
1946-03-01 00:00:01;1946-04-01 00:00:00;1946-03;0.3;G
1946-04-01 00:00:01;1946-05-01 00:00:00;1946-04;6.1;G
1946-05-01 00:00:01;1946-06-01 00:00:00;1946-05;9.9;G
1946-06-01 00:00:01;1946-07-01 00:00:00;1946-06;13.5;G
1946-07-01 00:00:01;1946-08-01 00:00:00;1946-07;17.8;G
1946-08-01 00:00:01;1946-09-01 00:00:00;1946-08;15.8;G
1946-09-01 00:00:01;1946-10-01 00:00:00;1946-09;13.3;G
1946-10-01 00:00:01;1946-11-01 00:00:00;1946-10;5.9;G
1946-11-01 00:00:01;1946-12-01 00:00:00;1946-11;3.5;G
1946-12-01 00:00:01;1947-01-01 00:00:00;1946-12;0.5;G
1947-01-01 00:00:01;1947-02-01 00:00:00;1947-01;-3.9;G
1947-02-01 00:00:01;1947-03-01 00:00:00;1947-02;-8.9;G
1947-03-01 00:00:01;1947-04-01 00:00:00;1947-03;-3.3;G
1947-04-01 00:00:01;1947-05-01 00:00:00;1947-04;4.5;G
1947-05-01 00:00:01;1947-06-01 00:00:00;1947-05;11.0;G
1947-06-01 00:00:01;1947-07-01 00:00:00;1947-06;15.7;G
1947-07-01 00:00:01;1947-08-01 00:00:00;1947-07;17.8;G
1947-08-01 00:00:01;1947-09-01 00:00:00;1947-08;17.9;G
1947-09-01 00:00:01;1947-10-01 00:00:00;1947-09;15.0;G
1947-10-01 00:00:01;1947-11-01 00:00:00;1947-10;7.7;G
1947-11-01 00:00:01;1947-12-01 00:00:00;1947-11;2.8;G
1947-12-01 00:00:01;1948-01-01 00:00:00;1947-12;0.6;G
1948-01-01 00:00:01;1948-02-01 00:00:00;1948-01;-1.3;G
1948-02-01 00:00:01;1948-03-01 00:00:00;1948-02;-2.7;G
1948-03-01 00:00:01;1948-04-01 00:00:00;1948-03;2.0;G
1948-04-01 00:00:01;1948-05-01 00:00:00;1948-04;6.4;G
1948-05-01 00:00:01;1948-06-01 00:00:00;1948-05;10.9;G
1948-06-01 00:00:01;1948-07-01 00:00:00;1948-06;14.2;G
1948-07-01 00:00:01;1948-08-01 00:00:00;1948-07;17.3;G
1948-08-01 00:00:01;1948-09-01 00:00:00;1948-08;16.5;G
1948-09-01 00:00:01;1948-10-01 00:00:00;1948-09;13.5;G
1948-10-01 00:00:01;1948-11-01 00:00:00;1948-10;7.7;G
1948-11-01 00:00:01;1948-12-01 00:00:00;1948-11;3.3;G
1948-12-01 00:00:01;1949-01-01 00:00:00;1948-12;3.1;G
1949-01-01 00:00:01;1949-02-01 00:00:00;1949-01;1.6;G
1949-02-01 00:00:01;1949-03-01 00:00:00;1949-02;2.2;G
1949-03-01 00:00:01;1949-04-01 00:00:00;1949-03;0.8;G
1949-04-01 00:00:01;1949-05-01 00:00:00;1949-04;5.9;G
1949-05-01 00:00:01;1949-06-01 00:00:00;1949-05;11.8;G
1949-06-01 00:00:01;1949-07-01 00:00:00;1949-06;13.7;G
1949-07-01 00:00:01;1949-08-01 00:00:00;1949-07;18.0;G
1949-08-01 00:00:01;1949-09-01 00:00:00;1949-08;16.0;G
1949-09-01 00:00:01;1949-10-01 00:00:00;1949-09;16.4;G
1949-10-01 00:00:01;1949-11-01 00:00:00;1949-10;9.4;G
1949-11-01 00:00:01;1949-12-01 00:00:00;1949-11;5.7;G
1949-12-01 00:00:01;1950-01-01 00:00:00;1949-12;3.3;G
1950-01-01 00:00:01;1950-02-01 00:00:00;1950-01;-2.9;G
1950-02-01 00:00:01;1950-03-01 00:00:00;1950-02;0.4;G
1950-03-01 00:00:01;1950-04-01 00:00:00;1950-03;2.4;G
1950-04-01 00:00:01;1950-05-01 00:00:00;1950-04;5.8;G
1950-05-01 00:00:01;1950-06-01 00:00:00;1950-05;11.2;G
1950-06-01 00:00:01;1950-07-01 00:00:00;1950-06;15.3;G
1950-07-01 00:00:01;1950-08-01 00:00:00;1950-07;16.2;G
1950-08-01 00:00:01;1950-09-01 00:00:00;1950-08;17.3;G
1950-09-01 00:00:01;1950-10-01 00:00:00;1950-09;13.6;G
1950-10-01 00:00:01;1950-11-01 00:00:00;1950-10;8.3;G
1950-11-01 00:00:01;1950-12-01 00:00:00;1950-11;3.8;G
1950-12-01 00:00:01;1951-01-01 00:00:00;1950-12;0.9;G
1951-01-01 00:00:01;1951-02-01 00:00:00;1951-01;-0.9;G
1951-02-01 00:00:01;1951-03-01 00:00:00;1951-02;-0.7;G
1951-03-01 00:00:01;1951-04-01 00:00:00;1951-03;-1.3;G
1951-04-01 00:00:01;1951-05-01 00:00:00;1951-04;5.4;G
1951-05-01 00:00:01;1951-06-01 00:00:00;1951-05;8.0;G
1951-06-01 00:00:01;1951-07-01 00:00:00;1951-06;13.8;G
1951-07-01 00:00:01;1951-08-01 00:00:00;1951-07;16.3;G
1951-08-01 00:00:01;1951-09-01 00:00:00;1951-08;17.7;G
1951-09-01 00:00:01;1951-10-01 00:00:00;1951-09;14.4;G
1951-10-01 00:00:01;1951-11-01 00:00:00;1951-10;9.1;G
1951-11-01 00:00:01;1951-12-01 00:00:00;1951-11;5.7;G
1951-12-01 00:00:01;1952-01-01 00:00:00;1951-12;3.6;G
1952-01-01 00:00:01;1952-02-01 00:00:00;1952-01;-0.2;G
1952-02-01 00:00:01;1952-03-01 00:00:00;1952-02;-0.9;G
1952-03-01 00:00:01;1952-04-01 00:00:00;1952-03;-2.0;G
1952-04-01 00:00:01;1952-05-01 00:00:00;1952-04;6.2;G
1952-05-01 00:00:01;1952-06-01 00:00:00;1952-05;8.6;G
1952-06-01 00:00:01;1952-07-01 00:00:00;1952-06;13.0;G
1952-07-01 00:00:01;1952-08-01 00:00:00;1952-07;16.0;G
1952-08-01 00:00:01;1952-09-01 00:00:00;1952-08;15.7;G
1952-09-01 00:00:01;1952-10-01 00:00:00;1952-09;10.6;G
1952-10-01 00:00:01;1952-11-01 00:00:00;1952-10;6.3;G
1952-11-01 00:00:01;1952-12-01 00:00:00;1952-11;1.7;G
1952-12-01 00:00:01;1953-01-01 00:00:00;1952-12;0.4;G
1953-01-01 00:00:01;1953-02-01 00:00:00;1953-01;-0.4;G
1953-02-01 00:00:01;1953-03-01 00:00:00;1953-02;-1.4;G
1953-03-01 00:00:01;1953-04-01 00:00:00;1953-03;2.9;G
1953-04-01 00:00:01;1953-05-01 00:00:00;1953-04;6.1;G
1953-05-01 00:00:01;1953-06-01 00:00:00;1953-05;10.2;G
1953-06-01 00:00:01;1953-07-01 00:00:00;1953-06;17.0;G
1953-07-01 00:00:01;1953-08-01 00:00:00;1953-07;17.4;G
1953-08-01 00:00:01;1953-09-01 00:00:00;1953-08;16.5;G
1953-09-01 00:00:01;1953-10-01 00:00:00;1953-09;12.8;G
1953-10-01 00:00:01;1953-11-01 00:00:00;1953-10;10.2;G
1953-11-01 00:00:01;1953-12-01 00:00:00;1953-11;4.6;G
1953-12-01 00:00:01;1954-01-01 00:00:00;1953-12;2.2;G
1954-01-01 00:00:01;1954-02-01 00:00:00;1954-01;-1.5;G
1954-02-01 00:00:01;1954-03-01 00:00:00;1954-02;-4.7;G
1954-03-01 00:00:01;1954-04-01 00:00:00;1954-03;1.1;G
