Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/12/2011 00:00,01/01/2012 00:00,2011-12,2.8,Y,57.54361,18.42533,,
01/01/2012 00:00,01/02/2012 00:00,2012-01,-0.3,Y,57.54361,18.42533,,
01/02/2012 00:00,01/03/2012 00:00,2012-02,-3.3,Y,57.54361,18.42533,,
01/03/2012 00:00,01/04/2012 00:00,2012-03,3.5,Y,57.54361,18.42533,,
01/04/2012 00:00,01/05/2012 00:00,2012-04,4.8,Y,57.54361,18.42533,,
01/05/2012 00:00,01/06/2012 00:00,2012-05,10.8,Y,57.54361,18.42533,,
01/06/2012 00:00,01/07/2012 00:00,2012-06,13.1,Y,57.54361,18.42533,,
01/07/2012 00:00,01/08/2012 00:00,2012-07,16.8,Y,57.54361,18.42533,,
01/08/2012 00:00,01/09/2012 00:00,2012-08,16.3,Y,57.54361,18.42533,,
01/09/2012 00:00,01/10/2012 00:00,2012-09,12.6,Y,57.54361,18.42533,,
01/10/2012 00:00,01/11/2012 00:00,2012-10,7.3,Y,57.54361,18.42533,,
01/11/2012 00:00,01/12/2012 00:00,2012-11,5.1,Y,57.54361,18.42533,,
01/12/2012 00:00,01/01/2013 00:00,2012-12,-1.9,Y,57.54361,18.42533,,
01/01/2013 00:00,01/02/2013 00:00,2013-01,-2.6,Y,57.54361,18.42533,,
01/02/2013 00:00,01/03/2013 00:00,2013-02,-1.1,Y,57.54361,18.42533,,
01/03/2013 00:00,01/04/2013 00:00,2013-03,-2.9,Y,57.54361,18.42533,,
01/04/2013 00:00,01/05/2013 00:00,2013-04,4.4,Y,57.54361,18.42533,,
01/05/2013 00:00,01/06/2013 00:00,2013-05,12.3,Y,57.54361,18.42533,,
01/06/2013 00:00,01/07/2013 00:00,2013-06,15.7,Y,57.54361,18.42533,,
01/07/2013 00:00,01/08/2013 00:00,2013-07,16.8,Y,57.54361,18.42533,,
01/08/2013 00:00,01/09/2013 00:00,2013-08,16.8,Y,57.54361,18.42533,,
01/09/2013 00:00,01/10/2013 00:00,2013-09,12.2,Y,57.54361,18.42533,,
01/10/2013 00:00,01/11/2013 00:00,2013-10,8.8,Y,57.54361,18.42533,,
01/11/2013 00:00,01/12/2013 00:00,2013-11,5,Y,57.54361,18.42533,,
01/12/2013 00:00,01/01/2014 00:00,2013-12,3.3,Y,57.54361,18.42533,,
01/01/2014 00:00,01/02/2014 00:00,2014-01,-1.3,Y,57.54361,18.42533,,
01/02/2014 00:00,01/03/2014 00:00,2014-02,1.7,Y,57.54361,18.42533,,
01/03/2014 00:00,01/04/2014 00:00,2014-03,3.7,Y,57.54361,18.42533,,
01/04/2014 00:00,01/05/2014 00:00,2014-04,6.6,Y,57.54361,18.42533,,
01/07/2014 00:00,01/08/2014 00:00,2014-07,19.1,Y,57.54361,18.42533,,
01/08/2014 00:00,01/09/2014 00:00,2014-08,16.5,Y,57.54361,18.42533,,
01/09/2014 00:00,01/10/2014 00:00,2014-09,12.9,Y,57.54361,18.42533,,
01/10/2014 00:00,01/11/2014 00:00,2014-10,9.2,Y,57.54361,18.42533,,
01/11/2014 00:00,01/12/2014 00:00,2014-11,5.2,Y,57.54361,18.42533,,
01/12/2014 00:00,01/01/2015 00:00,2014-12,1.6,Y,57.54361,18.42533,,
01/01/2015 00:00,01/02/2015 00:00,2015-01,1.3,Y,57.54361,18.42533,,
01/02/2015 00:00,01/03/2015 00:00,2015-02,1.2,Y,57.54361,18.42533,,
01/03/2015 00:00,01/04/2015 00:00,2015-03,2.9,Y,57.54361,18.42533,,
01/04/2015 00:00,01/05/2015 00:00,2015-04,6.1,Y,57.54361,18.42533,,
01/05/2015 00:00,01/06/2015 00:00,2015-05,9.4,Y,57.54361,18.42533,,
01/06/2015 00:00,01/07/2015 00:00,2015-06,13.5,Y,57.54361,18.42533,,
01/07/2015 00:00,01/08/2015 00:00,2015-07,16,Y,57.54361,18.42533,,
01/08/2015 00:00,01/09/2015 00:00,2015-08,17,Y,57.54361,18.42533,,
01/09/2015 00:00,01/10/2015 00:00,2015-09,13,Y,57.54361,18.42533,,
01/10/2015 00:00,01/11/2015 00:00,2015-10,7.2,Y,57.54361,18.42533,,
01/11/2015 00:00,01/12/2015 00:00,2015-11,5.9,Y,57.54361,18.42533,,
