Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/05/2014 00:00,01/06/2014 00:00,2014-05,10.1,Y,57.916537,18.953317,,
01/06/2014 00:00,01/07/2014 00:00,2014-06,13.1,Y,57.916537,18.953317,,
01/07/2014 00:00,01/08/2014 00:00,2014-07,19,Y,57.916537,18.953317,,
01/08/2014 00:00,01/09/2014 00:00,2014-08,17.7,Y,57.916537,18.953317,,
01/09/2014 00:00,01/10/2014 00:00,2014-09,14.4,Y,57.916537,18.953317,,
01/10/2014 00:00,01/11/2014 00:00,2014-10,10.3,Y,57.916537,18.953317,,
01/11/2014 00:00,01/12/2014 00:00,2014-11,6.1,Y,57.916537,18.953317,,
01/12/2014 00:00,01/01/2015 00:00,2014-12,2.8,Y,57.916537,18.953317,,
01/01/2015 00:00,01/02/2015 00:00,2015-01,2,Y,57.916537,18.953317,,
01/02/2015 00:00,01/03/2015 00:00,2015-02,2,Y,57.916537,18.953317,,
01/03/2015 00:00,01/04/2015 00:00,2015-03,3.7,Y,57.916537,18.953317,,
01/04/2015 00:00,01/05/2015 00:00,2015-04,6.1,Y,57.916537,18.953317,,
01/05/2015 00:00,01/06/2015 00:00,2015-05,10,Y,57.916537,18.953317,,
01/06/2015 00:00,01/07/2015 00:00,2015-06,14.3,Y,57.916537,18.953317,,
01/07/2015 00:00,01/08/2015 00:00,2015-07,17,Y,57.916537,18.953317,,
01/08/2015 00:00,01/09/2015 00:00,2015-08,17.9,Y,57.916537,18.953317,,
01/09/2015 00:00,01/10/2015 00:00,2015-09,14.4,Y,57.916537,18.953317,,
01/10/2015 00:00,01/11/2015 00:00,2015-10,9.5,Y,57.916537,18.953317,,
01/11/2015 00:00,01/12/2015 00:00,2015-11,7,Y,57.916537,18.953317,,
01/12/2015 00:00,01/01/2016 00:00,2015-12,5.4,Y,57.916537,18.953317,,
01/01/2016 00:00,01/02/2016 00:00,2016-01,-0.8,Y,57.916537,18.953317,,
01/02/2016 00:00,01/03/2016 00:00,2016-02,1.8,Y,57.916537,18.953317,,
01/03/2016 00:00,01/04/2016 00:00,2016-03,2.4,Y,57.916537,18.953317,,
01/04/2016 00:00,01/05/2016 00:00,2016-04,5.7,Y,57.916537,18.953317,,
01/05/2016 00:00,01/06/2016 00:00,2016-05,11.3,Y,57.916537,18.953317,,
01/06/2016 00:00,01/07/2016 00:00,2016-06,15.3,Y,57.916537,18.953317,,
01/07/2016 00:00,01/08/2016 00:00,2016-07,18.5,Y,57.916537,18.953317,,
01/08/2016 00:00,01/09/2016 00:00,2016-08,16.9,Y,57.916537,18.953317,,
01/09/2016 00:00,01/10/2016 00:00,2016-09,15.3,Y,57.916537,18.953317,,
01/10/2016 00:00,01/11/2016 00:00,2016-10,8,Y,57.916537,18.953317,,
01/11/2016 00:00,01/12/2016 00:00,2016-11,3.9,Y,57.916537,18.953317,,
01/12/2016 00:00,01/01/2017 00:00,2016-12,3.5,Y,57.916537,18.953317,,
01/01/2017 00:00,01/02/2017 00:00,2017-01,0.9,Y,57.916537,18.953317,,
01/02/2017 00:00,01/03/2017 00:00,2017-02,0.9,Y,57.916537,18.953317,,
01/03/2017 00:00,01/04/2017 00:00,2017-03,3,Y,57.916537,18.953317,,
01/04/2017 00:00,01/05/2017 00:00,2017-04,4.7,Y,57.916537,18.953317,,
01/05/2017 00:00,01/06/2017 00:00,2017-05,9.5,Y,57.916537,18.953317,,
01/06/2017 00:00,01/07/2017 00:00,2017-06,14.9,Y,57.916537,18.953317,,
01/07/2017 00:00,01/08/2017 00:00,2017-07,16.5,Y,57.916537,18.953317,,
01/09/2017 00:00,01/10/2017 00:00,2017-09,13.6,Y,57.916537,18.953317,,
