Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/03/1916 00:00,01/04/1916 00:00,1916-03,-0.3,G,57.243655,18.378776,,
01/04/1916 00:00,01/05/1916 00:00,1916-04,5.5,G,57.243655,18.378776,,
01/05/1916 00:00,01/06/1916 00:00,1916-05,9,G,57.243655,18.378776,,
01/06/1916 00:00,01/07/1916 00:00,1916-06,12,G,57.243655,18.378776,,
01/07/1916 00:00,01/08/1916 00:00,1916-07,16.4,G,57.243655,18.378776,,
01/08/1916 00:00,01/09/1916 00:00,1916-08,14.1,G,57.243655,18.378776,,
01/09/1916 00:00,01/10/1916 00:00,1916-09,10.7,G,57.243655,18.378776,,
01/10/1916 00:00,01/11/1916 00:00,1916-10,6.9,G,57.243655,18.378776,,
01/11/1916 00:00,01/12/1916 00:00,1916-11,4.9,G,57.243655,18.378776,,
01/12/1916 00:00,01/01/1917 00:00,1916-12,1.2,G,57.243655,18.378776,,
01/01/1917 00:00,01/02/1917 00:00,1917-01,-2.6,G,57.243655,18.378776,,
01/02/1917 00:00,01/03/1917 00:00,1917-02,-3.9,G,57.243655,18.378776,,
01/03/1917 00:00,01/04/1917 00:00,1917-03,-4.2,G,57.243655,18.378776,,
01/04/1917 00:00,01/05/1917 00:00,1917-04,1.8,G,57.243655,18.378776,,
01/05/1917 00:00,01/06/1917 00:00,1917-05,8.1,G,57.243655,18.378776,,
01/06/1917 00:00,01/07/1917 00:00,1917-06,16.4,G,57.243655,18.378776,,
01/07/1917 00:00,01/08/1917 00:00,1917-07,16.4,G,57.243655,18.378776,,
01/08/1917 00:00,01/09/1917 00:00,1917-08,18.4,G,57.243655,18.378776,,
01/09/1917 00:00,01/10/1917 00:00,1917-09,13,G,57.243655,18.378776,,
01/10/1917 00:00,01/11/1917 00:00,1917-10,8.1,G,57.243655,18.378776,,
01/11/1917 00:00,01/12/1917 00:00,1917-11,4.5,G,57.243655,18.378776,,
01/12/1917 00:00,01/01/1918 00:00,1917-12,-0.4,G,57.243655,18.378776,,
01/01/1918 00:00,01/02/1918 00:00,1918-01,-2.2,G,57.243655,18.378776,,
01/02/1918 00:00,01/03/1918 00:00,1918-02,-0.9,G,57.243655,18.378776,,
01/03/1918 00:00,01/04/1918 00:00,1918-03,0,G,57.243655,18.378776,,
01/04/1918 00:00,01/05/1918 00:00,1918-04,5.9,G,57.243655,18.378776,,
01/05/1918 00:00,01/06/1918 00:00,1918-05,9.4,G,57.243655,18.378776,,
01/06/1918 00:00,01/07/1918 00:00,1918-06,12,G,57.243655,18.378776,,
01/07/1918 00:00,01/08/1918 00:00,1918-07,17,G,57.243655,18.378776,,
01/08/1918 00:00,01/09/1918 00:00,1918-08,16,G,57.243655,18.378776,,
01/09/1918 00:00,01/10/1918 00:00,1918-09,11.6,G,57.243655,18.378776,,
01/10/1918 00:00,01/11/1918 00:00,1918-10,8.4,G,57.243655,18.378776,,
01/11/1918 00:00,01/12/1918 00:00,1918-11,4.3,G,57.243655,18.378776,,
01/12/1918 00:00,01/01/1919 00:00,1918-12,0.7,G,57.243655,18.378776,,
01/01/1919 00:00,01/02/1919 00:00,1919-01,0.2,G,57.243655,18.378776,,
01/02/1919 00:00,01/03/1919 00:00,1919-02,-2.3,G,57.243655,18.378776,,
01/03/1919 00:00,01/04/1919 00:00,1919-03,-0.9,G,57.243655,18.378776,,
01/04/1919 00:00,01/05/1919 00:00,1919-04,3.8,G,57.243655,18.378776,,
01/05/1919 00:00,01/06/1919 00:00,1919-05,9.3,G,57.243655,18.378776,,
01/06/1919 00:00,01/07/1919 00:00,1919-06,13.6,G,57.243655,18.378776,,
01/07/1919 00:00,01/08/1919 00:00,1919-07,16.8,G,57.243655,18.378776,,
01/08/1919 00:00,01/09/1919 00:00,1919-08,13.5,G,57.243655,18.378776,,
01/09/1919 00:00,01/10/1919 00:00,1919-09,13.2,G,57.243655,18.378776,,
01/10/1919 00:00,01/11/1919 00:00,1919-10,5.9,G,57.243655,18.378776,,
01/11/1919 00:00,01/12/1919 00:00,1919-11,-0.6,G,57.243655,18.378776,,
01/12/1919 00:00,01/01/1920 00:00,1919-12,-1.3,G,57.243655,18.378776,,
01/01/1920 00:00,01/02/1920 00:00,1920-01,-1.5,G,57.243655,18.378776,,
01/02/1920 00:00,01/03/1920 00:00,1920-02,0.9,G,57.243655,18.378776,,
01/03/1920 00:00,01/04/1920 00:00,1920-03,3,G,57.243655,18.378776,,
01/04/1920 00:00,01/05/1920 00:00,1920-04,5.9,G,57.243655,18.378776,,
01/05/1920 00:00,01/06/1920 00:00,1920-05,10.1,G,57.243655,18.378776,,
01/06/1920 00:00,01/07/1920 00:00,1920-06,13.1,G,57.243655,18.378776,,
01/07/1920 00:00,01/08/1920 00:00,1920-07,17.9,G,57.243655,18.378776,,
01/08/1920 00:00,01/09/1920 00:00,1920-08,15.2,G,57.243655,18.378776,,
01/09/1920 00:00,01/10/1920 00:00,1920-09,12.1,G,57.243655,18.378776,,
01/10/1920 00:00,01/11/1920 00:00,1920-10,6.2,G,57.243655,18.378776,,
01/11/1920 00:00,01/12/1920 00:00,1920-11,4.3,G,57.243655,18.378776,,
01/12/1920 00:00,01/01/1921 00:00,1920-12,0.5,G,57.243655,18.378776,,
01/01/1921 00:00,01/02/1921 00:00,1921-01,0.7,G,57.243655,18.378776,,
01/02/1921 00:00,01/03/1921 00:00,1921-02,-0.8,G,57.243655,18.378776,,
01/03/1921 00:00,01/04/1921 00:00,1921-03,3.6,G,57.243655,18.378776,,
01/04/1921 00:00,01/05/1921 00:00,1921-04,6.4,G,57.243655,18.378776,,
01/05/1921 00:00,01/06/1921 00:00,1921-05,11.6,G,57.243655,18.378776,,
01/06/1921 00:00,01/07/1921 00:00,1921-06,13.7,G,57.243655,18.378776,,
01/07/1921 00:00,01/08/1921 00:00,1921-07,16.4,G,57.243655,18.378776,,
01/08/1921 00:00,01/09/1921 00:00,1921-08,16.3,G,57.243655,18.378776,,
