Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Nederbördsmängd,Kvalitet,Latitude,Longitude
7/1/63 6:00,8/1/63 6:00,1963-07,25.6,Y,56.9222,18.1471
8/1/63 6:00,9/1/63 6:00,1963-08,92.4,Y,56.9222,18.1471
9/1/63 6:00,10/1/63 6:00,1963-09,61,Y,56.9222,18.1471
10/1/63 6:00,11/1/63 6:00,1963-10,61.2,Y,56.9222,18.1471
11/1/63 6:00,12/1/63 6:00,1963-11,64,Y,56.9222,18.1471
12/1/63 6:00,1/1/64 6:00,1963-12,13.9,Y,56.9222,18.1471
1/1/64 6:00,2/1/64 6:00,1964-01,12.3,Y,56.9222,18.1471
2/1/64 6:00,3/1/64 6:00,1964-02,19,Y,56.9222,18.1471
3/1/64 6:00,4/1/64 6:00,1964-03,1.5,Y,56.9222,18.1471
4/1/64 6:00,5/1/64 6:00,1964-04,8.6,Y,56.9222,18.1471
5/1/64 6:00,6/1/64 6:00,1964-05,16.6,Y,56.9222,18.1471
6/1/64 6:00,7/1/64 6:00,1964-06,44.3,Y,56.9222,18.1471
7/1/64 6:00,8/1/64 6:00,1964-07,42.2,Y,56.9222,18.1471
8/1/64 6:00,9/1/64 6:00,1964-08,28.7,Y,56.9222,18.1471
9/1/64 6:00,10/1/64 6:00,1964-09,45.2,Y,56.9222,18.1471
10/1/64 6:00,11/1/64 6:00,1964-10,42.4,Y,56.9222,18.1471
11/1/64 6:00,12/1/64 6:00,1964-11,68.6,Y,56.9222,18.1471
12/1/64 6:00,1/1/65 6:00,1964-12,57.2,Y,56.9222,18.1471
1/1/65 6:00,2/1/65 6:00,1965-01,30.2,Y,56.9222,18.1471
2/1/65 6:00,3/1/65 6:00,1965-02,15.8,Y,56.9222,18.1471
3/1/65 6:00,4/1/65 6:00,1965-03,15.3,Y,56.9222,18.1471
4/1/65 6:00,5/1/65 6:00,1965-04,19.8,Y,56.9222,18.1471
5/1/65 6:00,6/1/65 6:00,1965-05,34.2,Y,56.9222,18.1471
6/1/65 6:00,7/1/65 6:00,1965-06,16.5,Y,56.9222,18.1471
7/1/65 6:00,8/1/65 6:00,1965-07,54.2,Y,56.9222,18.1471
8/1/65 6:00,9/1/65 6:00,1965-08,61.5,Y,56.9222,18.1471
9/1/65 6:00,10/1/65 6:00,1965-09,93.7,Y,56.9222,18.1471
10/1/65 6:00,11/1/65 6:00,1965-10,9.6,Y,56.9222,18.1471
11/1/65 6:00,12/1/65 6:00,1965-11,54.7,Y,56.9222,18.1471
12/1/65 6:00,1/1/66 6:00,1965-12,64.4,Y,56.9222,18.1471
1/1/66 6:00,2/1/66 6:00,1966-01,13.1,Y,56.9222,18.1471
2/1/66 6:00,3/1/66 6:00,1966-02,35,Y,56.9222,18.1471
3/1/66 6:00,4/1/66 6:00,1966-03,38.5,Y,56.9222,18.1471
4/1/66 6:00,5/1/66 6:00,1966-04,27,Y,56.9222,18.1471
5/1/66 6:00,6/1/66 6:00,1966-05,57.8,Y,56.9222,18.1471
6/1/66 6:00,7/1/66 6:00,1966-06,4,Y,56.9222,18.1471
7/1/66 6:00,8/1/66 6:00,1966-07,35.3,Y,56.9222,18.1471
8/1/66 6:00,9/1/66 6:00,1966-08,63.5,Y,56.9222,18.1471
9/1/66 6:00,10/1/66 6:00,1966-09,19.4,Y,56.9222,18.1471
10/1/66 6:00,11/1/66 6:00,1966-10,32.7,Y,56.9222,18.1471
11/1/66 6:00,12/1/66 6:00,1966-11,49.3,Y,56.9222,18.1471
12/1/66 6:00,1/1/67 6:00,1966-12,79,Y,56.9222,18.1471
1/1/67 6:00,2/1/67 6:00,1967-01,65.4,Y,56.9222,18.1471
2/1/67 6:00,3/1/67 6:00,1967-02,29.1,Y,56.9222,18.1471
3/1/67 6:00,4/1/67 6:00,1967-03,21.7,Y,56.9222,18.1471
4/1/67 6:00,5/1/67 6:00,1967-04,32.6,Y,56.9222,18.1471
5/1/67 6:00,6/1/67 6:00,1967-05,70.6,Y,56.9222,18.1471
6/1/67 6:00,7/1/67 6:00,1967-06,16,Y,56.9222,18.1471
7/1/67 6:00,8/1/67 6:00,1967-07,9.8,Y,56.9222,18.1471
8/1/67 6:00,9/1/67 6:00,1967-08,53.5,Y,56.9222,18.1471
9/1/67 6:00,10/1/67 6:00,1967-09,79.9,Y,56.9222,18.1471
10/1/67 6:00,11/1/67 6:00,1967-10,68,Y,56.9222,18.1471
11/1/67 6:00,12/1/67 6:00,1967-11,29.4,Y,56.9222,18.1471
12/1/67 6:00,1/1/68 6:00,1967-12,71.4,Y,56.9222,18.1471
1/1/68 6:00,2/1/68 6:00,1968-01,70.2,Y,56.9222,18.1471
2/1/68 6:00,3/1/68 6:00,1968-02,15.7,Y,56.9222,18.1471
3/1/68 6:00,4/1/68 6:00,1968-03,33.6,Y,56.9222,18.1471
4/1/68 6:00,5/1/68 6:00,1968-04,9.8,Y,56.9222,18.1471
5/1/68 6:00,6/1/68 6:00,1968-05,38,Y,56.9222,18.1471
6/1/68 6:00,7/1/68 6:00,1968-06,25,Y,56.9222,18.1471
7/1/68 6:00,8/1/68 6:00,1968-07,50.7,Y,56.9222,18.1471
8/1/68 6:00,9/1/68 6:00,1968-08,28.5,Y,56.9222,18.1471
9/1/68 6:00,10/1/68 6:00,1968-09,40.6,Y,56.9222,18.1471
10/1/68 6:00,11/1/68 6:00,1968-10,78.5,Y,56.9222,18.1471
11/1/68 6:00,12/1/68 6:00,1968-11,48.4,Y,56.9222,18.1471
12/1/68 6:00,1/1/69 6:00,1968-12,26.1,Y,56.9222,18.1471
1/1/69 6:00,2/1/69 6:00,1969-01,14.6,Y,56.9222,18.1471
2/1/69 6:00,3/1/69 6:00,1969-02,26.7,Y,56.9222,18.1471
3/1/69 6:00,4/1/69 6:00,1969-03,4.4,Y,56.9222,18.1471
4/1/69 6:00,5/1/69 6:00,1969-04,32.9,Y,56.9222,18.1471
5/1/69 6:00,6/1/69 6:00,1969-05,75.7,Y,56.9222,18.1471
6/1/69 6:00,7/1/69 6:00,1969-06,0,Y,56.9222,18.1471
7/1/69 6:00,8/1/69 6:00,1969-07,14.2,Y,56.9222,18.1471
8/1/69 6:00,9/1/69 6:00,1969-08,117.2,Y,56.9222,18.1471
9/1/69 6:00,10/1/69 6:00,1969-09,26.7,Y,56.9222,18.1471
10/1/69 6:00,11/1/69 6:00,1969-10,24.5,Y,56.9222,18.1471
11/1/69 6:00,12/1/69 6:00,1969-11,71.3,Y,56.9222,18.1471
12/1/69 6:00,1/1/70 6:00,1969-12,12.5,Y,56.9222,18.1471
1/1/70 6:00,2/1/70 6:00,1970-01,20.6,Y,56.9222,18.1471
2/1/70 6:00,3/1/70 6:00,1970-02,8.6,Y,56.9222,18.1471
3/1/70 6:00,4/1/70 6:00,1970-03,48.9,Y,56.9222,18.1471
4/1/70 6:00,5/1/70 6:00,1970-04,54.3,Y,56.9222,18.1471
5/1/70 6:00,6/1/70 6:00,1970-05,18.8,Y,56.9222,18.1471
6/1/70 6:00,7/1/70 6:00,1970-06,62.9,Y,56.9222,18.1471
7/1/70 6:00,8/1/70 6:00,1970-07,117,Y,56.9222,18.1471
8/1/70 6:00,9/1/70 6:00,1970-08,80.1,Y,56.9222,18.1471
9/1/70 6:00,10/1/70 6:00,1970-09,43,Y,56.9222,18.1471
10/1/70 6:00,11/1/70 6:00,1970-10,116.8,Y,56.9222,18.1471
11/1/70 6:00,12/1/70 6:00,1970-11,96.8,Y,56.9222,18.1471
12/1/70 6:00,1/1/71 6:00,1970-12,24.5,Y,56.9222,18.1471
1/1/71 6:00,2/1/71 6:00,1971-01,39.8,Y,56.9222,18.1471
2/1/71 6:00,3/1/71 6:00,1971-02,41.7,Y,56.9222,18.1471
3/1/71 6:00,4/1/71 6:00,1971-03,53.5,Y,56.9222,18.1471
4/1/71 6:00,5/1/71 6:00,1971-04,23.8,Y,56.9222,18.1471
5/1/71 6:00,6/1/71 6:00,1971-05,17.3,Y,56.9222,18.1471
6/1/71 6:00,7/1/71 6:00,1971-06,26.1,Y,56.9222,18.1471
7/1/71 6:00,8/1/71 6:00,1971-07,30.9,Y,56.9222,18.1471
8/1/71 6:00,9/1/71 6:00,1971-08,17.8,Y,56.9222,18.1471
9/1/71 6:00,10/1/71 6:00,1971-09,52,Y,56.9222,18.1471
10/1/71 6:00,11/1/71 6:00,1971-10,41.3,Y,56.9222,18.1471
11/1/71 6:00,12/1/71 6:00,1971-11,44.9,Y,56.9222,18.1471
12/1/71 6:00,1/1/72 6:00,1971-12,33.2,Y,56.9222,18.1471
1/1/72 6:00,2/1/72 6:00,1972-01,14.4,Y,56.9222,18.1471
2/1/72 6:00,3/1/72 6:00,1972-02,26.2,Y,56.9222,18.1471
3/1/72 6:00,4/1/72 6:00,1972-03,14.9,Y,56.9222,18.1471
4/1/72 6:00,5/1/72 6:00,1972-04,15.1,Y,56.9222,18.1471
5/1/72 6:00,6/1/72 6:00,1972-05,48.2,Y,56.9222,18.1471
6/1/72 6:00,7/1/72 6:00,1972-06,6.5,Y,56.9222,18.1471
7/1/72 6:00,8/1/72 6:00,1972-07,32.4,Y,56.9222,18.1471
8/1/72 6:00,9/1/72 6:00,1972-08,69.4,Y,56.9222,18.1471
9/1/72 6:00,10/1/72 6:00,1972-09,39.8,Y,56.9222,18.1471
10/1/72 6:00,11/1/72 6:00,1972-10,31,Y,56.9222,18.1471
11/1/72 6:00,12/1/72 6:00,1972-11,69.3,Y,56.9222,18.1471
12/1/72 6:00,1/1/73 6:00,1972-12,23,Y,56.9222,18.1471
1/1/73 6:00,2/1/73 6:00,1973-01,23.1,Y,56.9222,18.1471
2/1/73 6:00,3/1/73 6:00,1973-02,43.1,Y,56.9222,18.1471
3/1/73 6:00,4/1/73 6:00,1973-03,23.6,Y,56.9222,18.1471
4/1/73 6:00,5/1/73 6:00,1973-04,49.9,Y,56.9222,18.1471
5/1/73 6:00,6/1/73 6:00,1973-05,13.6,Y,56.9222,18.1471
6/1/73 6:00,7/1/73 6:00,1973-06,10.5,Y,56.9222,18.1471
7/1/73 6:00,8/1/73 6:00,1973-07,50.9,Y,56.9222,18.1471
8/1/73 6:00,9/1/73 6:00,1973-08,14.7,Y,56.9222,18.1471
9/1/73 6:00,10/1/73 6:00,1973-09,64.3,Y,56.9222,18.1471
10/1/73 6:00,11/1/73 6:00,1973-10,49.7,Y,56.9222,18.1471
11/1/73 6:00,12/1/73 6:00,1973-11,74.2,Y,56.9222,18.1471
12/1/73 6:00,1/1/74 6:00,1973-12,42.2,Y,56.9222,18.1471
1/1/74 6:00,2/1/74 6:00,1974-01,36.2,Y,56.9222,18.1471
2/1/74 6:00,3/1/74 6:00,1974-02,62.7,Y,56.9222,18.1471
3/1/74 6:00,4/1/74 6:00,1974-03,12.4,Y,56.9222,18.1471
4/1/74 6:00,5/1/74 6:00,1974-04,1.6,Y,56.9222,18.1471
5/1/74 6:00,6/1/74 6:00,1974-05,28,Y,56.9222,18.1471
6/1/74 6:00,7/1/74 6:00,1974-06,21.6,Y,56.9222,18.1471
7/1/74 6:00,8/1/74 6:00,1974-07,145,Y,56.9222,18.1471
8/1/74 6:00,9/1/74 6:00,1974-08,26.2,Y,56.9222,18.1471
9/1/74 6:00,10/1/74 6:00,1974-09,61.5,Y,56.9222,18.1471
10/1/74 6:00,11/1/74 6:00,1974-10,126.8,Y,56.9222,18.1471
11/1/74 6:00,12/1/74 6:00,1974-11,87.2,Y,56.9222,18.1471
12/1/74 6:00,1/1/75 6:00,1974-12,87.6,Y,56.9222,18.1471
1/1/75 6:00,2/1/75 6:00,1975-01,44.7,Y,56.9222,18.1471
2/1/75 6:00,3/1/75 6:00,1975-02,11.7,Y,56.9222,18.1471
3/1/75 6:00,4/1/75 6:00,1975-03,37.7,Y,56.9222,18.1471
4/1/75 6:00,5/1/75 6:00,1975-04,22.2,Y,56.9222,18.1471
5/1/75 6:00,6/1/75 6:00,1975-05,23.4,Y,56.9222,18.1471
6/1/75 6:00,7/1/75 6:00,1975-06,11.4,Y,56.9222,18.1471
7/1/75 6:00,8/1/75 6:00,1975-07,33.4,Y,56.9222,18.1471
8/1/75 6:00,9/1/75 6:00,1975-08,34.5,Y,56.9222,18.1471
9/1/75 6:00,10/1/75 6:00,1975-09,72,Y,56.9222,18.1471
10/1/75 6:00,11/1/75 6:00,1975-10,34.2,Y,56.9222,18.1471
11/1/75 6:00,12/1/75 6:00,1975-11,35.3,Y,56.9222,18.1471
12/1/75 6:00,1/1/76 6:00,1975-12,15.7,Y,56.9222,18.1471
1/1/76 6:00,2/1/76 6:00,1976-01,64.5,Y,56.9222,18.1471
2/1/76 6:00,3/1/76 6:00,1976-02,15.9,Y,56.9222,18.1471
3/1/76 6:00,4/1/76 6:00,1976-03,34.2,Y,56.9222,18.1471
4/1/76 6:00,5/1/76 6:00,1976-04,43.9,Y,56.9222,18.1471
5/1/76 6:00,6/1/76 6:00,1976-05,24.7,Y,56.9222,18.1471
6/1/76 6:00,7/1/76 6:00,1976-06,31.6,Y,56.9222,18.1471
7/1/76 6:00,8/1/76 6:00,1976-07,65.1,Y,56.9222,18.1471
8/1/76 6:00,9/1/76 6:00,1976-08,68.2,Y,56.9222,18.1471
9/1/76 6:00,10/1/76 6:00,1976-09,63.5,Y,56.9222,18.1471
10/1/76 6:00,11/1/76 6:00,1976-10,16.7,Y,56.9222,18.1471
11/1/76 6:00,12/1/76 6:00,1976-11,49,Y,56.9222,18.1471
12/1/76 6:00,1/1/77 6:00,1976-12,83.2,Y,56.9222,18.1471
1/1/77 6:00,2/1/77 6:00,1977-01,39.1,Y,56.9222,18.1471
2/1/77 6:00,3/1/77 6:00,1977-02,32.2,Y,56.9222,18.1471
3/1/77 6:00,4/1/77 6:00,1977-03,31.1,Y,56.9222,18.1471
4/1/77 6:00,5/1/77 6:00,1977-04,41.7,Y,56.9222,18.1471
5/1/77 6:00,6/1/77 6:00,1977-05,25.3,Y,56.9222,18.1471
6/1/77 6:00,7/1/77 6:00,1977-06,23.4,Y,56.9222,18.1471
7/1/77 6:00,8/1/77 6:00,1977-07,66.8,Y,56.9222,18.1471
8/1/77 6:00,9/1/77 6:00,1977-08,42.4,Y,56.9222,18.1471
9/1/77 6:00,10/1/77 6:00,1977-09,46.9,Y,56.9222,18.1471
10/1/77 6:00,11/1/77 6:00,1977-10,34.9,Y,56.9222,18.1471
11/1/77 6:00,12/1/77 6:00,1977-11,67.3,Y,56.9222,18.1471
12/1/77 6:00,1/1/78 6:00,1977-12,78.8,Y,56.9222,18.1471
1/1/78 6:00,2/1/78 6:00,1978-01,35.8,Y,56.9222,18.1471
2/1/78 6:00,3/1/78 6:00,1978-02,35.8,Y,56.9222,18.1471
3/1/78 6:00,4/1/78 6:00,1978-03,64.9,Y,56.9222,18.1471
4/1/78 6:00,5/1/78 6:00,1978-04,15.5,Y,56.9222,18.1471
5/1/78 6:00,6/1/78 6:00,1978-05,8.8,Y,56.9222,18.1471
6/1/78 6:00,7/1/78 6:00,1978-06,22.1,Y,56.9222,18.1471
7/1/78 6:00,8/1/78 6:00,1978-07,33.4,Y,56.9222,18.1471
8/1/78 6:00,9/1/78 6:00,1978-08,30.4,Y,56.9222,18.1471
9/1/78 6:00,10/1/78 6:00,1978-09,100.8,Y,56.9222,18.1471
10/1/78 6:00,11/1/78 6:00,1978-10,21.8,Y,56.9222,18.1471
11/1/78 6:00,12/1/78 6:00,1978-11,39.7,Y,56.9222,18.1471
12/1/78 6:00,1/1/79 6:00,1978-12,29.3,Y,56.9222,18.1471
1/1/79 6:00,2/1/79 6:00,1979-01,60.9,Y,56.9222,18.1471
2/1/79 6:00,3/1/79 6:00,1979-02,24.4,Y,56.9222,18.1471
3/1/79 6:00,4/1/79 6:00,1979-03,58.6,Y,56.9222,18.1471
4/1/79 6:00,5/1/79 6:00,1979-04,22.5,Y,56.9222,18.1471
5/1/79 6:00,6/1/79 6:00,1979-05,24.4,Y,56.9222,18.1471
6/1/79 6:00,7/1/79 6:00,1979-06,14.8,Y,56.9222,18.1471
7/1/79 6:00,8/1/79 6:00,1979-07,79.2,Y,56.9222,18.1471
8/1/79 6:00,9/1/79 6:00,1979-08,76.3,Y,56.9222,18.1471
9/1/79 6:00,10/1/79 6:00,1979-09,21.6,Y,56.9222,18.1471
10/1/79 6:00,11/1/79 6:00,1979-10,6.6,Y,56.9222,18.1471
11/1/79 6:00,12/1/79 6:00,1979-11,37.6,Y,56.9222,18.1471
12/1/79 6:00,1/1/80 6:00,1979-12,49.1,Y,56.9222,18.1471
1/1/80 6:00,2/1/80 6:00,1980-01,83.4,Y,56.9222,18.1471
2/1/80 6:00,3/1/80 6:00,1980-02,35.4,Y,56.9222,18.1471
3/1/80 6:00,4/1/80 6:00,1980-03,29.1,Y,56.9222,18.1471
4/1/80 6:00,5/1/80 6:00,1980-04,41.8,Y,56.9222,18.1471
5/1/80 6:00,6/1/80 6:00,1980-05,12.1,Y,56.9222,18.1471
6/1/80 6:00,7/1/80 6:00,1980-06,50.6,Y,56.9222,18.1471
7/1/80 6:00,8/1/80 6:00,1980-07,41.7,Y,56.9222,18.1471
8/1/80 6:00,9/1/80 6:00,1980-08,104.4,Y,56.9222,18.1471
9/1/80 6:00,10/1/80 6:00,1980-09,41.1,Y,56.9222,18.1471
10/1/80 6:00,11/1/80 6:00,1980-10,86.5,Y,56.9222,18.1471
11/1/80 6:00,12/1/80 6:00,1980-11,58.1,Y,56.9222,18.1471
12/1/80 6:00,1/1/81 6:00,1980-12,62.1,Y,56.9222,18.1471
1/1/81 6:00,2/1/81 6:00,1981-01,21.3,Y,56.9222,18.1471
2/1/81 6:00,3/1/81 6:00,1981-02,40.1,Y,56.9222,18.1471
3/1/81 6:00,4/1/81 6:00,1981-03,70,Y,56.9222,18.1471
4/1/81 6:00,5/1/81 6:00,1981-04,10.6,Y,56.9222,18.1471
5/1/81 6:00,6/1/81 6:00,1981-05,7.5,Y,56.9222,18.1471
6/1/81 6:00,7/1/81 6:00,1981-06,60.7,Y,56.9222,18.1471
7/1/81 6:00,8/1/81 6:00,1981-07,26.1,Y,56.9222,18.1471
8/1/81 6:00,9/1/81 6:00,1981-08,25.1,Y,56.9222,18.1471
9/1/81 6:00,10/1/81 6:00,1981-09,16.2,Y,56.9222,18.1471
10/1/81 6:00,11/1/81 6:00,1981-10,100.5,Y,56.9222,18.1471
11/1/81 6:00,12/1/81 6:00,1981-11,64.1,Y,56.9222,18.1471
12/1/81 6:00,1/1/82 6:00,1981-12,85.3,Y,56.9222,18.1471
1/1/82 6:00,2/1/82 6:00,1982-01,44.3,Y,56.9222,18.1471
2/1/82 6:00,3/1/82 6:00,1982-02,7.7,Y,56.9222,18.1471
3/1/82 6:00,4/1/82 6:00,1982-03,29.3,Y,56.9222,18.1471
4/1/82 6:00,5/1/82 6:00,1982-04,16.9,Y,56.9222,18.1471
5/1/82 6:00,6/1/82 6:00,1982-05,43.2,Y,56.9222,18.1471
6/1/82 6:00,7/1/82 6:00,1982-06,79.4,Y,56.9222,18.1471
7/1/82 6:00,8/1/82 6:00,1982-07,10.9,Y,56.9222,18.1471
8/1/82 6:00,9/1/82 6:00,1982-08,34.1,Y,56.9222,18.1471
9/1/82 6:00,10/1/82 6:00,1982-09,59.9,Y,56.9222,18.1471
10/1/82 6:00,11/1/82 6:00,1982-10,27.5,Y,56.9222,18.1471
11/1/82 6:00,12/1/82 6:00,1982-11,13,Y,56.9222,18.1471
12/1/82 6:00,1/1/83 6:00,1982-12,29.8,Y,56.9222,18.1471
1/1/83 6:00,2/1/83 6:00,1983-01,46.1,Y,56.9222,18.1471
2/1/83 6:00,3/1/83 6:00,1983-02,19.8,Y,56.9222,18.1471
3/1/83 6:00,4/1/83 6:00,1983-03,47.3,Y,56.9222,18.1471
4/1/83 6:00,5/1/83 6:00,1983-04,37.6,Y,56.9222,18.1471
5/1/83 6:00,6/1/83 6:00,1983-05,50.4,Y,56.9222,18.1471
6/1/83 6:00,7/1/83 6:00,1983-06,34.7,Y,56.9222,18.1471
7/1/83 6:00,8/1/83 6:00,1983-07,8.4,Y,56.9222,18.1471
8/1/83 6:00,9/1/83 6:00,1983-08,25.7,Y,56.9222,18.1471
9/1/83 6:00,10/1/83 6:00,1983-09,106.8,Y,56.9222,18.1471
10/1/83 6:00,11/1/83 6:00,1983-10,34.4,Y,56.9222,18.1471
11/1/83 6:00,12/1/83 6:00,1983-11,59.1,Y,56.9222,18.1471
12/1/83 6:00,1/1/84 6:00,1983-12,34.7,Y,56.9222,18.1471
1/1/84 6:00,2/1/84 6:00,1984-01,57.8,Y,56.9222,18.1471
2/1/84 6:00,3/1/84 6:00,1984-02,25.4,Y,56.9222,18.1471
3/1/84 6:00,4/1/84 6:00,1984-03,17.2,Y,56.9222,18.1471
4/1/84 6:00,5/1/84 6:00,1984-04,8.4,Y,56.9222,18.1471
5/1/84 6:00,6/1/84 6:00,1984-05,44.8,Y,56.9222,18.1471
6/1/84 6:00,7/1/84 6:00,1984-06,51.1,Y,56.9222,18.1471
7/1/84 6:00,8/1/84 6:00,1984-07,67.7,Y,56.9222,18.1471
8/1/84 6:00,9/1/84 6:00,1984-08,36.2,Y,56.9222,18.1471
9/1/84 6:00,10/1/84 6:00,1984-09,130,Y,56.9222,18.1471
10/1/84 6:00,11/1/84 6:00,1984-10,58.7,Y,56.9222,18.1471
11/1/84 6:00,12/1/84 6:00,1984-11,35.7,Y,56.9222,18.1471
12/1/84 6:00,1/1/85 6:00,1984-12,35.5,Y,56.9222,18.1471
1/1/85 6:00,2/1/85 6:00,1985-01,122.4,Y,56.9222,18.1471
2/1/85 6:00,3/1/85 6:00,1985-02,30.6,Y,56.9222,18.1471
3/1/85 6:00,4/1/85 6:00,1985-03,35.2,Y,56.9222,18.1471
4/1/85 6:00,5/1/85 6:00,1985-04,84.3,Y,56.9222,18.1471
5/1/85 6:00,6/1/85 6:00,1985-05,14,Y,56.9222,18.1471
6/1/85 6:00,7/1/85 6:00,1985-06,44.1,Y,56.9222,18.1471
7/1/85 6:00,8/1/85 6:00,1985-07,44.3,Y,56.9222,18.1471
8/1/85 6:00,9/1/85 6:00,1985-08,29.8,Y,56.9222,18.1471
9/1/85 6:00,10/1/85 6:00,1985-09,32,Y,56.9222,18.1471
10/1/85 6:00,11/1/85 6:00,1985-10,6.3,Y,56.9222,18.1471
11/1/85 6:00,12/1/85 6:00,1985-11,59.5,Y,56.9222,18.1471
12/1/85 6:00,1/1/86 6:00,1985-12,81.3,Y,56.9222,18.1471
1/1/86 6:00,2/1/86 6:00,1986-01,62,Y,56.9222,18.1471
2/1/86 6:00,3/1/86 6:00,1986-02,28,Y,56.9222,18.1471
3/1/86 6:00,4/1/86 6:00,1986-03,27.1,Y,56.9222,18.1471
4/1/86 6:00,5/1/86 6:00,1986-04,60,Y,56.9222,18.1471
5/1/86 6:00,6/1/86 6:00,1986-05,43.7,Y,56.9222,18.1471
6/1/86 6:00,7/1/86 6:00,1986-06,10.4,Y,56.9222,18.1471
7/1/86 6:00,8/1/86 6:00,1986-07,41.3,Y,56.9222,18.1471
8/1/86 6:00,9/1/86 6:00,1986-08,61.7,Y,56.9222,18.1471
9/1/86 6:00,10/1/86 6:00,1986-09,20.8,Y,56.9222,18.1471
10/1/86 6:00,11/1/86 6:00,1986-10,39,Y,56.9222,18.1471
11/1/86 6:00,12/1/86 6:00,1986-11,38.9,Y,56.9222,18.1471
12/1/86 6:00,1/1/87 6:00,1986-12,66.9,Y,56.9222,18.1471
1/1/87 6:00,2/1/87 6:00,1987-01,111.3,Y,56.9222,18.1471
2/1/87 6:00,3/1/87 6:00,1987-02,28.9,Y,56.9222,18.1471
3/1/87 6:00,4/1/87 6:00,1987-03,16.4,Y,56.9222,18.1471
4/1/87 6:00,5/1/87 6:00,1987-04,9.5,Y,56.9222,18.1471
5/1/87 6:00,6/1/87 6:00,1987-05,53,Y,56.9222,18.1471
6/1/87 6:00,7/1/87 6:00,1987-06,43.1,Y,56.9222,18.1471
7/1/87 6:00,8/1/87 6:00,1987-07,30.8,Y,56.9222,18.1471
8/1/87 6:00,9/1/87 6:00,1987-08,11.8,Y,56.9222,18.1471
9/1/87 6:00,10/1/87 6:00,1987-09,47.3,Y,56.9222,18.1471
10/1/87 6:00,11/1/87 6:00,1987-10,67.2,Y,56.9222,18.1471
11/1/87 6:00,12/1/87 6:00,1987-11,76.4,Y,56.9222,18.1471
12/1/87 6:00,1/1/88 6:00,1987-12,39.6,Y,56.9222,18.1471
1/1/88 6:00,2/1/88 6:00,1988-01,55.9,Y,56.9222,18.1471
2/1/88 6:00,3/1/88 6:00,1988-02,52.1,Y,56.9222,18.1471
3/1/88 6:00,4/1/88 6:00,1988-03,75,Y,56.9222,18.1471
4/1/88 6:00,5/1/88 6:00,1988-04,27.5,Y,56.9222,18.1471
5/1/88 6:00,6/1/88 6:00,1988-05,26.1,Y,56.9222,18.1471
6/1/88 6:00,7/1/88 6:00,1988-06,68.4,Y,56.9222,18.1471
7/1/88 6:00,8/1/88 6:00,1988-07,106.4,Y,56.9222,18.1471
8/1/88 6:00,9/1/88 6:00,1988-08,36.7,Y,56.9222,18.1471
9/1/88 6:00,10/1/88 6:00,1988-09,31.9,Y,56.9222,18.1471
10/1/88 6:00,11/1/88 6:00,1988-10,18.2,Y,56.9222,18.1471
11/1/88 6:00,12/1/88 6:00,1988-11,27.1,Y,56.9222,18.1471
12/1/88 6:00,1/1/89 6:00,1988-12,40,Y,56.9222,18.1471
1/1/89 6:00,2/1/89 6:00,1989-01,9,Y,56.9222,18.1471
2/1/89 6:00,3/1/89 6:00,1989-02,27.5,Y,56.9222,18.1471
3/1/89 6:00,4/1/89 6:00,1989-03,38.3,Y,56.9222,18.1471
4/1/89 6:00,5/1/89 6:00,1989-04,15.8,Y,56.9222,18.1471
5/1/89 6:00,6/1/89 6:00,1989-05,26.8,Y,56.9222,18.1471
6/1/89 6:00,7/1/89 6:00,1989-06,54.9,Y,56.9222,18.1471
7/1/89 6:00,8/1/89 6:00,1989-07,15.2,Y,56.9222,18.1471
8/1/89 6:00,9/1/89 6:00,1989-08,85.9,Y,56.9222,18.1471
9/1/89 6:00,10/1/89 6:00,1989-09,19.2,Y,56.9222,18.1471
10/1/89 6:00,11/1/89 6:00,1989-10,69.3,Y,56.9222,18.1471
11/1/89 6:00,12/1/89 6:00,1989-11,64.4,Y,56.9222,18.1471
12/1/89 6:00,1/1/90 6:00,1989-12,37.6,Y,56.9222,18.1471
1/1/90 6:00,2/1/90 6:00,1990-01,47.3,Y,56.9222,18.1471
2/1/90 6:00,3/1/90 6:00,1990-02,29.5,Y,56.9222,18.1471
3/1/90 6:00,4/1/90 6:00,1990-03,17.3,Y,56.9222,18.1471
4/1/90 6:00,5/1/90 6:00,1990-04,28.7,Y,56.9222,18.1471
5/1/90 6:00,6/1/90 6:00,1990-05,22.4,Y,56.9222,18.1471
6/1/90 6:00,7/1/90 6:00,1990-06,13.7,Y,56.9222,18.1471
7/1/90 6:00,8/1/90 6:00,1990-07,47.8,Y,56.9222,18.1471
8/1/90 6:00,9/1/90 6:00,1990-08,26.2,Y,56.9222,18.1471
9/1/90 6:00,10/1/90 6:00,1990-09,101.6,Y,56.9222,18.1471
10/1/90 6:00,11/1/90 6:00,1990-10,47.5,Y,56.9222,18.1471
11/1/90 6:00,12/1/90 6:00,1990-11,59.8,Y,56.9222,18.1471
12/1/90 6:00,1/1/91 6:00,1990-12,30.3,Y,56.9222,18.1471
1/1/91 6:00,2/1/91 6:00,1991-01,27.2,Y,56.9222,18.1471
2/1/91 6:00,3/1/91 6:00,1991-02,39.7,Y,56.9222,18.1471
3/1/91 6:00,4/1/91 6:00,1991-03,17.1,Y,56.9222,18.1471
